model_path,base_model,peft_method,rank,learning_rate,trainable_modules,mean_accuracy,acc_analogical_similarity,acc_analytic_entailment,acc_causal_judgment,acc_cause_and_effect,acc_common_morpheme,acc_conceptual_combinations,acc_logical_deduction,acc_logical_sequence,acc_odd_one_out,stderr_analogical_similarity,stderr_analytic_entailment,stderr_causal_judgment,stderr_cause_and_effect,stderr_common_morpheme,stderr_conceptual_combinations,stderr_logical_deduction,stderr_logical_sequence,stderr_odd_one_out,results_file,eval_date,eval_duration_seconds
models/gemma-12b/triviaqa/lora_trAll_lora_r1_lr5e-4,,lora,1,5e-4,trAll,0.3823921716187706,0.22910216718266255,0.42857142857142855,0.4789473684210526,0.6666666666666666,0.28,0.39805825242718446,0.264,0.358974358974359,0.3372093023255814,0.023419902096457845,0.05957554687344993,0.036337395047733305,0.03823595564509363,0.06414269805898185,0.04846748253977238,0.011385184010076233,0.07781756136754922,0.05127769710698979,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-4_r1/models__gemma-12b__triviaqa__lora_trAll_lora_r1_lr5e-4/results_2026-02-18T12-19-40.068078.json,1771409596.2094145,386.1122739086859
models/llama-3b/triviaqa/lora_trAll_lora_r1_lr5e-4,,lora,1,5e-4,trAll,0.3968960556912579,0.15170278637770898,0.42857142857142855,0.5052631578947369,0.7450980392156863,0.5,0.3786407766990291,0.248,0.358974358974359,0.2558139534883721,0.019991384090033457,0.05957554687344993,0.0363676333778788,0.03534854191631362,0.07142857142857142,0.04802694698258969,0.011154084860387029,0.07781756136754922,0.04732530409945752,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr5e-4_r1/models__llama-3b__triviaqa__lora_trAll_lora_r1_lr5e-4/results_2026-02-26T02-02-52.032104.json,1772063890.809152,283.4687993959524
models/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lora_r1_lr5e-5,,lora,1,5e-5,trAll,0.39067161802381006,0.15170278637770898,0.42857142857142855,0.5157894736842106,0.7189542483660131,0.38,0.5728155339805825,0.25,0.23076923076923078,0.26744186046511625,0.019991384090033457,0.05957554687344993,0.0363515093986434,0.0364600571933533,0.06934092056863769,0.04897957737781172,0.01118406853188725,0.06834794743374142,0.048009400027626145,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr5e-5_r1/models__meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lora_r1_lr5e-5/results_2026-02-03T23-14-20.740197.json,1770152932.5089393,330.48440492199734
models/gemma-12b/triviaqa/lora_trAll_lora_r1_lr5e-6,,lora,1,5e-6,trAll,0.6214764514012578,0.3219814241486068,0.42857142857142855,0.6157894736842106,0.8496732026143791,0.56,0.8252427184466019,0.30866666666666664,0.8461538461538461,0.8372093023255814,0.026038038744338687,0.05957554687344993,0.03538097998767893,0.028988274781797944,0.07091242083423346,0.03760178006026618,0.011931300892932933,0.05852968540405247,0.0400426076639687,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-6_r1/models__gemma-12b__triviaqa__lora_trAll_lora_r1_lr5e-6/results_2026-02-15T00-11-09.891803.json,1771106686.3337626,385.84023033222184
models/llama-3b/triviaqa/lora_trAll_lora_r1_lr7e-4,,lora,1,7e-4,trAll,0.3957375573459345,0.14860681114551083,0.42857142857142855,0.4842105263157895,0.6601307189542484,0.5,0.5048543689320388,0.22733333333333333,0.41025641025641024,0.19767441860465115,0.019822412406748303,0.05957554687344993,0.03635150939864341,0.03841927223748343,0.07142857142857142,0.049505043821289174,0.0108249732543117,0.07979349797082042,0.04319575725815514,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr7e-4_r1/models__llama-3b__triviaqa__lora_trAll_lora_r1_lr7e-4/results_2026-02-26T12-48-45.040179.json,1772102640.9811673,286.32262883288786
models/gemma-12b/triviaqa/lora_trAll_lora_r3_lr1e-3,,lora,3,1e-3,trAll,0.3336946383684001,0.13622291021671826,0.42857142857142855,0.4789473684210526,0.5032679738562091,0.28,0.2621359223300971,0.19466666666666665,0.358974358974359,0.36046511627906974,0.019116042249105448,0.05957554687344993,0.036337395047733305,0.04055448903918581,0.06414269805898185,0.04354631077260595,0.010226636450911077,0.07781756136754922,0.05207799763759181,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-3_r3/models__gemma-12b__triviaqa__lora_trAll_lora_r3_lr1e-3/results_2026-02-19T13-38-40.785657.json,1771500729.5318356,393.51059823622927
models/gemma-12b/triviaqa/lora_trAll_lora_r3_lr1e-4,,lora,3,1e-4,trAll,0.6349497822842648,0.37770897832817335,0.42857142857142855,0.5631578947368421,0.869281045751634,0.72,0.7669902912621359,0.366,0.8205128205128205,0.8023255813953488,0.027017644684186194,0.05957554687344993,0.036078330444807294,0.027341830932486134,0.06414269805898185,0.041858325989283136,0.012441832640986252,0.062254049094039386,0.04319575725815514,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-4_r3/models__gemma-12b__triviaqa__lora_trAll_lora_r3_lr1e-4/results_2026-02-17T18-13-22.686805.json,1771344408.9444892,396.08706899220124
models/llama-3b/triviaqa/lora_trAll_lora_r3_lr1e-4,,lora,3,1e-4,trAll,0.45989623930077567,0.1393188854489164,0.42857142857142855,0.5263157894736842,0.7777777777777778,0.4,0.6310679611650486,0.2813333333333333,0.5128205128205128,0.4418604651162791,0.019297373232743727,0.05957554687344993,0.03631923996538706,0.03372094325927134,0.06998542122237651,0.0477761518115674,0.011613778275098132,0.08108404256841999,0.05386473193904115,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr1e-4_r3/models__llama-3b__triviaqa__lora_trAll_lora_r3_lr1e-4/results_2026-02-24T07-03-44.389828.json,1771909136.2884152,290.3454734282568
models/gemma-12b/triviaqa/lora_trAll_lora_r3_lr1e-5,,lora,3,1e-5,trAll,0.613254757725799,0.3157894736842105,0.42857142857142855,0.5947368421052631,0.8627450980392157,0.64,0.7475728155339806,0.31866666666666665,0.8205128205128205,0.7906976744186046,0.0259039363656849,0.05957554687344993,0.0357108412649638,0.027911513594011398,0.06857142857142857,0.04301250399690879,0.012035033977657773,0.062254049094039386,0.04412480456048901,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-5_r3/models__gemma-12b__triviaqa__lora_trAll_lora_r3_lr1e-5/results_2026-02-16T01-23-04.125903.json,1771197287.986004,498.3922138577327
models/llama-3b/triviaqa/lora_trAll_lora_r3_lr2e-4,,lora,3,2e-4,trAll,0.42247064968582615,0.14551083591331268,0.42857142857142855,0.531578947368421,0.7777777777777778,0.26,0.5145631067961165,0.2733333333333333,0.48717948717948717,0.38372093023255816,0.01965047314597352,0.05957554687344993,0.036297038088316094,0.03372094325927134,0.06266203485560373,0.049486373240266356,0.011511001270450528,0.08108404256841999,0.05274569153679126,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr2e-4_r3/models__llama-3b__triviaqa__lora_trAll_lora_r3_lr2e-4/results_2026-02-25T17-37-05.371425.json,1772033537.0523615,290.57922047097236
models/gemma-12b/triviaqa/lora_trAll_lora_r3_lr5e-3,,lora,3,5e-3,trAll,0.3359718843389644,0.15170278637770898,0.42857142857142855,0.4789473684210526,0.5555555555555556,0.28,0.2524271844660194,0.206,0.3333333333333333,0.3372093023255814,0.019991384090033457,0.05957554687344993,0.036337395047733305,0.04030423611722288,0.06414269805898185,0.04301250399690879,0.01044583219631235,0.07647191129018727,0.05127769710698979,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-3_r3/models__gemma-12b__triviaqa__lora_trAll_lora_r3_lr5e-3/results_2026-02-20T11-50-48.476081.json,1771580660.2976055,390.4280425780453
models/gemma-12b/triviaqa/lora_trAll_lora_r3_lr5e-4,,lora,3,5e-4,trAll,0.4389398235608477,0.2631578947368421,0.42857142857142855,0.5473684210526316,0.7124183006535948,0.42,0.42718446601941745,0.274,0.4358974358974359,0.4418604651162791,0.024539600216850362,0.05957554687344993,0.036206070458230516,0.03671354847681531,0.07050835816716038,0.048979577377811716,0.011519742603306331,0.08044135838502686,0.05386473193904115,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-4_r3/models__gemma-12b__triviaqa__lora_trAll_lora_r3_lr5e-4/results_2026-02-18T16-02-09.040197.json,1771422935.7495127,395.5540233319625
models/llama-3b/triviaqa/lora_trAll_lora_r3_lr5e-4,,lora,3,5e-4,trAll,0.3847450224877734,0.20123839009287925,0.42857142857142855,0.5052631578947369,0.6666666666666666,0.46,0.4077669902912621,0.25533333333333336,0.28205128205128205,0.2558139534883721,0.022342721552065282,0.05957554687344993,0.0363676333778788,0.03823595564509363,0.07119963311072636,0.048657775704107696,0.011262476506798683,0.07299934324587597,0.04732530409945752,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr5e-4_r3/models__llama-3b__triviaqa__lora_trAll_lora_r3_lr5e-4/results_2026-02-26T04-14-56.472198.json,1772071807.915519,290.80577413598076
models/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lora_r3_lr5e-5,,lora,3,5e-5,trAll,0.4484654338643048,0.17027863777089783,0.42857142857142855,0.5,0.7908496732026143,0.5,0.5145631067961165,0.2866666666666667,0.46153846153846156,0.38372093023255816,0.020946828818365727,0.05957554687344993,0.036369648372665396,0.0329878833016494,0.07142857142857142,0.049486373240266356,0.011679763289821565,0.08087038200582258,0.05274569153679126,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr5e-5_r3/models__meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lora_r3_lr5e-5/results_2026-02-04T03-19-02.340415.json,1770167611.4652045,333.1351782148704
models/gemma-12b/triviaqa/lora_trAll_lora_r3_lr5e-6,,lora,3,5e-6,trAll,0.6250911390317612,0.34055727554179566,0.42857142857142855,0.6210526315789474,0.8627450980392157,0.58,0.8058252427184466,0.31533333333333335,0.8461538461538461,0.8255813953488372,0.026409226790672917,0.05957554687344993,0.035287650940948455,0.027911513594011398,0.07050835816716038,0.03916667762822582,0.012001173564535216,0.05852968540405247,0.041159196671218555,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-6_r3/models__gemma-12b__triviaqa__lora_trAll_lora_r3_lr5e-6/results_2026-02-15T03-43-51.435187.json,1771119435.2574682,398.4269921327941
models/llama-3b/triviaqa/lora_trAll_lora_r3_lr7e-4,,lora,3,7e-4,trAll,0.3432909204649594,0.11145510835913312,0.42857142857142855,0.5052631578947369,0.6797385620915033,0.26,0.3592233009708738,0.24,0.3076923076923077,0.19767441860465115,0.017537259995107118,0.05957554687344993,0.0363676333778788,0.037844387863265216,0.06266203485560373,0.04750458399041693,0.011030916586900872,0.07487142513727502,0.04319575725815514,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr7e-4_r3/models__llama-3b__triviaqa__lora_trAll_lora_r3_lr7e-4/results_2026-02-26T15-03-32.531789.json,1772110723.9041286,290.8849403290078
models/gemma-12b/triviaqa/lora_trAll_lora_r8_lr1e-3,,lora,8,1e-3,trAll,0.34367542807714013,0.15170278637770898,0.42857142857142855,0.5,0.5490196078431373,0.36,0.27184466019417475,0.19866666666666666,0.3076923076923077,0.32558139534883723,0.019991384090033457,0.05957554687344993,0.036369648372665396,0.040359981975286216,0.06857142857142857,0.04405268024140923,0.010305481556671254,0.07487142513727502,0.05082590242265215,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-3_r8/models__gemma-12b__triviaqa__lora_trAll_lora_r8_lr1e-3/results_2026-02-19T17-33-47.552407.json,1771514851.2983637,378.51979944016784
models/gemma-12b/triviaqa/lora_trAll_lora_r8_lr1e-4,,lora,8,1e-4,trAll,0.6414268712167028,0.38699690402476783,0.42857142857142855,0.5684210526315789,0.8627450980392157,0.7,0.8252427184466019,0.35,0.8717948717948718,0.7790697674418605,0.02714295604836579,0.05957554687344993,0.03602751443822839,0.027911513594011398,0.06546536707079771,0.03760178006026618,0.012319409289010307,0.05423355275954148,0.044999354884257665,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-4_r8/models__gemma-12b__triviaqa__lora_trAll_lora_r8_lr1e-4/results_2026-02-17T21-48-18.562246.json,1771357318.8562713,381.9618069147691
models/llama-3b/triviaqa/lora_trAll_lora_r8_lr1e-4,,lora,8,1e-4,trAll,0.4661559904183521,0.2043343653250774,0.42857142857142855,0.5368421052631579,0.7254901960784313,0.46,0.6504854368932039,0.2886666666666667,0.4358974358974359,0.46511627906976744,0.022470258636825335,0.05957554687344993,0.03627078198521412,0.0361970276724367,0.07119963311072636,0.04721188506097175,0.011703993782542324,0.08044135838502686,0.05410046493374881,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr1e-4_r8/models__llama-3b__triviaqa__lora_trAll_lora_r8_lr1e-4/results_2026-02-24T09-08-26.331761.json,1771916622.4233027,286.1594117321074
models/gemma-12b/triviaqa/lora_trAll_lora_r8_lr1e-5,,lora,8,1e-5,trAll,0.6173102450415884,0.30030959752321984,0.42857142857142855,0.5894736842105263,0.8496732026143791,0.64,0.7669902912621359,0.32066666666666666,0.8461538461538461,0.813953488372093,0.025545218898401945,0.05957554687344993,0.03578259307784411,0.028988274781797944,0.06857142857142857,0.041858325989283136,0.012055009437521379,0.05852968540405247,0.04220861455688512,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-5_r8/models__gemma-12b__triviaqa__lora_trAll_lora_r8_lr1e-5/results_2026-02-16T05-00-36.205048.json,1771210354.9260185,483.52807288616896
models/llama-3b/triviaqa/lora_trAll_lora_r8_lr2e-4,,lora,8,2e-4,trAll,0.4814489319028843,0.16718266253869968,0.42857142857142855,0.531578947368421,0.8169934640522876,0.44,0.6699029126213593,0.29133333333333333,0.6153846153846154,0.37209302325581395,0.0207942165189549,0.05957554687344993,0.036297038088316094,0.031363231043705656,0.07091242083423346,0.04656147110012349,0.01173586959872625,0.07892141169885801,0.05242808018387298,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr2e-4_r8/models__llama-3b__triviaqa__lora_trAll_lora_r8_lr2e-4/results_2026-02-25T19-43-12.896903.json,1772041107.1585023,287.98912977194414
models/gemma-12b/triviaqa/lora_trAll_lora_r8_lr5e-3,,lora,8,5e-3,trAll,0.35145048909231874,0.1393188854489164,0.42857142857142855,0.4789473684210526,0.6013071895424836,0.26,0.23300970873786409,0.20466666666666666,0.41025641025641024,0.4069767441860465,0.019297373232743727,0.05957554687344993,0.036337395047733305,0.03971418059636648,0.06266203485560373,0.041858325989283136,0.010420710578176402,0.07979349797082042,0.05328576389483535,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-3_r8/models__gemma-12b__triviaqa__lora_trAll_lora_r8_lr5e-3/results_2026-02-20T15-35-38.635101.json,1771594161.6384182,379.26118018105626
models/gemma-12b/triviaqa/lora_trAll_lora_r8_lr5e-4,,lora,8,5e-4,trAll,0.41544648581175686,0.18575851393188855,0.42857142857142855,0.5473684210526316,0.6535947712418301,0.34,0.49514563106796117,0.25733333333333336,0.4358974358974359,0.3953488372093023,0.021673200128992987,0.05957554687344993,0.036206070458230516,0.03859443700088902,0.0676726816132972,0.049505043821289174,0.011291305873021863,0.08044135838502686,0.05303141512089014,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-4_r8/models__gemma-12b__triviaqa__lora_trAll_lora_r8_lr5e-4/results_2026-02-18T19-38-37.946579.json,1771435936.0304487,384.1940138130449
models/llama-3b/triviaqa/lora_trAll_lora_r8_lr5e-4,,lora,8,5e-4,trAll,0.39758946902437603,0.17956656346749225,0.42857142857142855,0.5052631578947369,0.6928104575163399,0.26,0.5436893203883495,0.24866666666666667,0.48717948717948717,0.23255813953488372,0.021389787772879903,0.05957554687344993,0.0363676333778788,0.037418694971506634,0.06266203485560373,0.04931801994220418,0.01116411492289969,0.08108404256841999,0.04582252865785014,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr5e-4_r8/models__llama-3b__triviaqa__lora_trAll_lora_r8_lr5e-4/results_2026-02-26T06-22-37.140011.json,1772079463.9381962,295.45747145731
models/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lora_r8_lr5e-5,,lora,8,5e-5,trAll,0.4559078194308547,0.1826625386996904,0.42857142857142855,0.5421052631578948,0.7450980392156863,0.32,0.6213592233009708,0.2806666666666667,0.5641025641025641,0.4186046511627907,0.02153265147805506,0.05957554687344993,0.03624046284425961,0.03534854191631362,0.06663945022680343,0.0480269469825897,0.011605388804004831,0.08044135838502686,0.05350918526842119,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr5e-5_r8/models__meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lora_r8_lr5e-5/results_2026-02-04T08-50-06.839321.json,1770187482.106163,327.00850459979847
models/gemma-12b/triviaqa/lora_trAll_lora_r8_lr5e-6,,lora,8,5e-6,trAll,0.6273770141298737,0.34365325077399383,0.42857142857142855,0.6263157894736842,0.8627450980392157,0.58,0.7961165048543689,0.314,0.8461538461538461,0.8488372093023255,0.02646664923557936,0.05957554687344993,0.03518990966860908,0.027911513594011398,0.07050835816716038,0.0398913985953177,0.011987429484412514,0.05852968540405247,0.03885305672071534,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-6_r8/models__gemma-12b__triviaqa__lora_trAll_lora_r8_lr5e-6/results_2026-02-15T07-11-04.415645.json,1771131883.145653,383.5293527818285
models/llama-3b/triviaqa/lora_trAll_lora_r8_lr7e-4,,lora,8,7e-4,trAll,0.36100677297596184,0.13003095975232198,0.42857142857142855,0.5526315789473685,0.6143790849673203,0.38,0.3883495145631068,0.23333333333333334,0.358974358974359,0.16279069767441862,0.01874335569713914,0.05957554687344993,0.03616759320717246,0.03947996034982733,0.06934092056863769,0.04825729337356392,0.01092423079541867,0.07781756136754922,0.0400426076639687,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr7e-4_r8/models__llama-3b__triviaqa__lora_trAll_lora_r8_lr7e-4/results_2026-02-26T17-13-34.262196.json,1772118529.6502519,286.86221763072535
models/gemma-12b/triviaqa/lora_trAll_lora_r16_lr1e-3,,lora,16,1e-3,trAll,0.3273092993510376,0.14860681114551083,0.42857142857142855,0.48947368421052634,0.5816993464052288,0.26,0.21359223300970873,0.20666666666666667,0.38461538461538464,0.23255813953488372,0.019822412406748303,0.05957554687344993,0.03636158772354764,0.04001029610883718,0.06266203485560373,0.04058042015646035,0.010458327851589752,0.07892141169885801,0.04582252865785014,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-3_r16/models__gemma-12b__triviaqa__lora_trAll_lora_r16_lr1e-3/results_2026-02-19T21-14-21.013337.json,1771528074.248581,389.0411245590076
models/gemma-12b/triviaqa/lora_trAll_lora_r16_lr1e-4,,lora,16,1e-4,trAll,0.6365816000155499,0.38080495356037153,0.42857142857142855,0.5421052631578948,0.8758169934640523,0.74,0.7766990291262136,0.346,0.8717948717948718,0.7674418604651163,0.027060579664012083,0.05957554687344993,0.03624046284425961,0.02674951886232827,0.06266203485560373,0.041235531898914324,0.012286441216174263,0.05423355275954148,0.04582252865785014,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-4_r16/models__gemma-12b__triviaqa__lora_trAll_lora_r16_lr1e-4/results_2026-02-18T01-24-04.036611.json,1771370260.6561823,385.64038664475083
models/llama-3b/triviaqa/lora_trAll_lora_r16_lr1e-4,,lora,16,1e-4,trAll,0.48593981565252165,0.2043343653250774,0.42857142857142855,0.5473684210526316,0.8104575163398693,0.46,0.6407766990291263,0.29,0.5384615384615384,0.45348837209302323,0.022470258636825335,0.05957554687344993,0.036206070458230516,0.03179044570018348,0.07119963311072636,0.04750458399041693,0.011719993123969139,0.08087038200582258,0.053997458379123835,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr1e-4_r16/models__llama-3b__triviaqa__lora_trAll_lora_r16_lr1e-4/results_2026-02-24T11-13-57.795362.json,1771924153.7894619,286.23776715481654
models/gemma-12b/triviaqa/lora_trAll_lora_r16_lr1e-5,,lora,16,1e-5,trAll,0.6074471420162824,0.29411764705882354,0.42857142857142855,0.5947368421052631,0.8366013071895425,0.62,0.7378640776699029,0.32066666666666666,0.8205128205128205,0.813953488372093,0.0253921086648068,0.05957554687344993,0.0357108412649638,0.029988984819681277,0.06934092056863769,0.04354631077260595,0.012055009437521379,0.062254049094039386,0.04220861455688512,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-5_r16/models__gemma-12b__triviaqa__lora_trAll_lora_r16_lr1e-5/results_2026-02-16T08-34-50.436308.json,1771223304.886146,387.813437147066
models/llama-3b/triviaqa/lora_trAll_lora_r16_lr2e-4,,lora,16,2e-4,trAll,0.4679053108843311,0.16408668730650156,0.42857142857142855,0.531578947368421,0.7843137254901961,0.4,0.6699029126213593,0.264,0.5384615384615384,0.43023255813953487,0.02063903362994227,0.05957554687344993,0.036297038088316094,0.03336063957738827,0.06998542122237651,0.04656147110012349,0.011385184010076233,0.08087038200582258,0.05370206525289722,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr2e-4_r16/models__llama-3b__triviaqa__lora_trAll_lora_r16_lr2e-4/results_2026-02-25T21-49-37.289667.json,1772048690.252789,289.2912611607462
models/gemma-12b/triviaqa/lora_trAll_lora_r16_lr5e-3,,lora,16,5e-3,trAll,0.3247327375175941,0.13622291021671826,0.42857142857142855,0.4789473684210526,0.5294117647058824,0.36,0.24271844660194175,0.202,0.23076923076923078,0.313953488372093,0.019116042249105448,0.05957554687344993,0.036337395047733305,0.040485129506569725,0.06857142857142857,0.04245022486384496,0.010369941680660837,0.06834794743374142,0.050338465646658795,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-3_r16/models__gemma-12b__triviaqa__lora_trAll_lora_r16_lr5e-3/results_2026-02-20T19-16-37.043679.json,1771607418.0563533,381.2595749250613
models/gemma-12b/triviaqa/lora_trAll_lora_r16_lr5e-4,,lora,16,5e-4,trAll,0.48161512512383226,0.16408668730650156,0.42857142857142855,0.5368421052631579,0.7908496732026143,0.54,0.6019417475728155,0.26866666666666666,0.5384615384615384,0.46511627906976744,0.02063903362994227,0.05957554687344993,0.03627078198521412,0.0329878833016494,0.07119963311072636,0.048467482539772386,0.011448899982085287,0.08087038200582258,0.05410046493374881,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-4_r16/models__gemma-12b__triviaqa__lora_trAll_lora_r16_lr5e-4/results_2026-02-18T23-16-40.943013.json,1771449018.0969408,385.10819368157536
models/llama-3b/triviaqa/lora_trAll_lora_r16_lr5e-4,,lora,16,5e-4,trAll,0.41601415778121004,0.17027863777089783,0.42857142857142855,0.5473684210526316,0.7320261437908496,0.4,0.5339805825242718,0.23333333333333334,0.38461538461538464,0.313953488372093,0.020946828818365727,0.05957554687344993,0.036206070458230516,0.035924250403997736,0.06998542122237651,0.049392914472734785,0.01092423079541867,0.07892141169885801,0.050338465646658795,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr5e-4_r16/models__llama-3b__triviaqa__lora_trAll_lora_r16_lr5e-4/results_2026-02-26T08-30-19.698254.json,1772087133.149597,288.8142390390858
models/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lora_r16_lr5e-5,,lora,16,5e-5,trAll,0.48566038798901334,0.18575851393188855,0.42857142857142855,0.531578947368421,0.7320261437908496,0.54,0.6699029126213593,0.284,0.6153846153846154,0.38372093023255816,0.021673200128992987,0.05957554687344993,0.036297038088316094,0.035924250403997736,0.07119963311072636,0.04656147110012349,0.011647021167150225,0.07892141169885801,0.05274569153679126,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr5e-5_r16/models__meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lora_r16_lr5e-5/results_2026-02-04T14-24-06.487514.json,1770207519.2818935,329.4782069120556
models/gemma-12b/triviaqa/lora_trAll_lora_r16_lr5e-6,,lora,16,5e-6,trAll,0.6196524785410451,0.3219814241486068,0.42857142857142855,0.6210526315789474,0.8627450980392157,0.54,0.8058252427184466,0.31333333333333335,0.8461538461538461,0.8372093023255814,0.026038038744338687,0.05957554687344993,0.035287650940948455,0.027911513594011398,0.07119963311072636,0.03916667762822582,0.011980514409686987,0.05852968540405247,0.0400426076639687,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr5e-6_r16/models__gemma-12b__triviaqa__lora_trAll_lora_r16_lr5e-6/results_2026-02-15T10-39-02.834124.json,1771144257.0072615,488.0870775929652
models/llama-3b/triviaqa/lora_trAll_lora_r16_lr7e-4,,lora,16,7e-4,trAll,0.38586513690649465,0.15479876160990713,0.42857142857142855,0.5105263157894737,0.6274509803921569,0.42,0.5048543689320388,0.23266666666666666,0.38461538461538464,0.20930232558139536,0.020157462823895463,0.05957554687344993,0.03636158772354764,0.0392156862745098,0.07050835816716038,0.049505043821289174,0.010913355433159237,0.07892141169885801,0.04412480456048901,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr7e-4_r16/models__llama-3b__triviaqa__lora_trAll_lora_r16_lr7e-4/results_2026-02-26T19-24-28.779309.json,1772126382.208273,288.8218263532035
models/gemma-12b/triviaqa/lora_trAll_lora_r32_lr1e-3,,lora,32,1e-3,trAll,0.31403844387287266,0.15170278637770898,0.42857142857142855,0.5210526315789473,0.6209150326797386,0.16,0.2912621359223301,0.208,0.28205128205128205,0.16279069767441862,0.019991384090033457,0.05957554687344993,0.0363373950477333,0.03935161627056306,0.05237229365663817,0.044986763205729245,0.010483189631177565,0.07299934324587597,0.0400426076639687,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-3_r32/models__gemma-12b__triviaqa__lora_trAll_lora_r32_lr1e-3/results_2026-02-20T00-57-25.118477.json,1771541454.8389292,392.53538261307403
models/gemma-12b/triviaqa/lora_trAll_lora_r32_lr1e-4,,lora,32,1e-4,trAll,0.6460608006263894,0.3715170278637771,0.42857142857142855,0.5789473684210527,0.869281045751634,0.76,0.7766990291262136,0.37866666666666665,0.8717948717948718,0.7790697674418605,0.026928253298096918,0.05957554687344993,0.03591342566450239,0.027341830932486134,0.0610118757258932,0.041235531898914324,0.012528239541351575,0.05423355275954148,0.044999354884257665,../results/bigbench/triviaqa/google_gemma-3-12b-it_lora_trAll_lr1e-4_r32/models__gemma-12b__triviaqa__lora_trAll_lora_r32_lr1e-4/results_2026-02-18T05-04-08.469253.json,1771383458.752212,391.9823280633427
models/llama-3b/triviaqa/lora_trAll_lora_r32_lr1e-4,,lora,32,1e-4,trAll,0.45649615280866196,0.18575851393188855,0.42857142857142855,0.5210526315789473,0.7777777777777778,0.4,0.6407766990291263,0.272,0.48717948717948717,0.3953488372093023,0.021673200128992987,0.05957554687344993,0.0363373950477333,0.03372094325927134,0.06998542122237651,0.04750458399041693,0.01149342126994071,0.08108404256841999,0.05303141512089014,../results/bigbench/triviaqa/meta-llama_Llama-3.2-3B-Instruct_lora_trAll_lr1e-4_r32/models__llama-3b__triviaqa__lora_trAll_lora_r32_lr1e-4/results_2026-02-24T13-19-53.392445.json,1771931709.6556754,285.993723473046
